intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality,performance
RX2947,1,7,8,14,10,21,26.33,0.0,100.0,0,low
RX2948,4,6,7,9,13,18,85.39,50.65,,0,medium
RX2949,1,5,1,9,9,18,3.53,57.9,40.62,0,low
RX2950,5,5,8,10,17,24,100.0,80.59,42.35,1,high
RX2951,2,4,9,11,16,24,19.56,100.0,89.33,0,medium
RX2952,3,4,11,14,11,17,33.99,100.0,34.39,1,medium
RX2953,5,7,8,11,21,24,73.15,74.89,86.56,0,high
RX2954,1,7,2,14,11,19,46.78,10.7,56.68,0,low
RX2955,3,7,7,14,15,17,55.13,32.63,64.78,1,medium
RX2956,3,5,4,8,20,24,82.76,35.38,21.22,0,medium
RX2957,3,5,9,12,14,23,76.79,60.48,60.94,1,medium
RX2958,2,5,8,9,15,17,7.36,29.11,77.19,1,medium
RX2959,3,6,4,11,5,24,10.53,24.01,88.92,1,low
RX2960,2,4,8,11,14,16,100.0,26.9,24.83,0,medium
RX2961,2,4,9,12,14,22,52.77,85.32,84.32,1,medium
RX2962,5,6,6,9,19,20,69.43,66.18,95.17,0,high
RX2963,5,6,7,14,8,16,61.88,56.3,37.59,0,medium
RX2964,2,4,11,12,16,18,54.47,11.31,78.23,0,medium
RX2965,2,6,5,10,1,20,8.03,54.59,37.68,0,low
RX2966,5,5,6,9,13,16,77.77,56.34,83.8,1,high
RX2967,3,5,5,8,14,18,38.99,80.39,46.1,1,medium
RX2968,3,7,4,13,5,22,70.18,60.6,60.42,1,low
RX2969,4,6,12,14,21,21,51.27,72.87,93.95,1,high
RX2970,1,6,1,11,5,15,,0.0,73.43,0,low
RX2971,5,7,6,12,17,21,0.0,66.99,6.55,1,medium
RX2972,2,5,6,11,12,15,88.62,50.22,93.24,1,medium
RX2973,2,4,10,12,18,21,71.12,100.0,,1,high
RX2974,3,7,4,14,8,24,0.0,57.08,100.0,1,low
RX2975,6,6,9,14,14,16,64.38,68.18,88.62,1,high
RX2976,3,5,9,13,13,19,40.04,78.24,61.19,0,medium
RX2977,5,7,5,9,13,18,58.18,86.74,13.9,0,medium
RX2978,1,4,4,8,4,15,59.45,100.0,13.23,0,low
RX2979,3,6,5,8,13,17,63.69,66.35,50.57,1,medium
RX2980,3,6,5,10,19,20,63.66,46.88,75.61,1,medium
RX2981,5,6,10,12,16,20,100.0,81.88,64.15,1,medium
RX2982,4,6,8,10,19,20,95.8,32.56,33.18,1,medium
RX2983,4,7,4,9,12,21,68.89,11.56,79.84,0,medium
RX2984,1,4,3,8,6,18,97.65,51.18,62.05,0,low
RX2985,3,7,1,11,4,24,84.68,53.21,66.46,0,low
RX2986,4,5,11,12,15,19,74.42,100.0,100.0,1,high
RX2987,3,4,6,11,12,24,71.63,78.21,55.46,1,medium
RX2988,3,6,4,8,12,24,24.49,68.18,5.93,1,low
RX2989,1,6,4,14,10,21,74.35,28.67,47.49,0,low
RX2990,4,4,8,8,20,20,76.61,100.0,79.88,1,high
RX2991,4,5,6,8,13,23,60.65,53.21,71.16,1,medium
RX2992,4,6,11,13,17,17,68.27,99.27,100.0,1,high
RX2993,4,5,9,14,15,18,36.19,0.0,92.25,1,medium
RX2994,2,5,5,12,9,17,42.64,74.76,,1,low
RX2995,3,5,7,9,16,18,93.17,90.05,100.0,1,medium
RX2996,2,6,7,12,9,17,45.61,14.01,100.0,1,low
RX2997,1,5,1,8,6,15,67.19,44.87,100.0,1,low
RX2998,4,7,9,9,15,20,31.41,56.38,76.79,1,high
RX2999,5,6,8,9,11,15,46.53,78.37,77.03,1,high
RX3000,4,6,12,14,16,16,43.26,50.85,82.92,1,high
RX3001,4,7,8,13,10,15,52.72,19.03,43.39,1,medium
RX3002,4,6,10,10,15,15,,89.88,92.73,1,high
RX3003,4,5,5,8,19,24,75.29,88.26,50.27,1,medium
RX3004,1,6,4,10,10,17,98.39,74.66,,0,low
RX3005,4,5,4,9,11,19,70.45,35.57,64.04,1,medium
RX3006,4,6,13,14,18,18,53.55,69.06,99.08,1,high
RX3007,4,6,6,9,16,21,58.76,97.68,52.6,1,high
RX3008,4,6,13,14,16,18,58.36,56.28,81.12,0,medium
RX3009,4,6,7,11,19,20,42.5,0.0,56.85,0,medium
RX3010,3,5,7,9,17,21,90.72,54.92,58.13,1,medium
RX3011,3,6,5,9,6,23,11.36,43.04,66.07,0,low
RX3012,1,7,3,12,6,15,0.0,37.29,62.5,0,low
RX3013,1,6,7,14,8,18,74.82,68.59,0.0,0,low
RX3014,4,6,9,13,15,15,81.51,67.9,89.3,1,high
RX3015,5,6,7,9,12,15,58.94,49.66,51.48,0,medium
RX3016,3,5,9,9,17,20,72.06,71.81,100.0,1,high
RX3017,5,7,6,10,9,19,83.62,100.0,18.09,0,medium
RX3018,1,4,3,12,4,22,0.0,5.38,43.55,0,low
RX3019,2,7,4,8,14,24,43.44,100.0,81.3,0,low
RX3020,5,6,7,8,15,16,29.2,73.68,91.06,1,medium
RX3021,2,4,11,12,11,17,90.03,71.07,100.0,1,high
RX3022,1,4,6,11,8,16,92.32,35.75,66.52,0,low
RX3023,4,5,8,12,20,22,18.57,65.86,,0,high
RX3024,4,5,11,13,16,17,100.0,58.65,43.49,1,high
RX3025,2,4,8,11,11,19,54.68,88.67,75.73,0,medium
RX3026,3,5,7,8,13,20,28.55,64.92,54.72,1,medium
RX3027,2,7,4,9,7,17,35.1,37.12,37.03,0,low
RX3028,2,4,7,10,13,15,,32.74,,0,high
RX3029,4,6,7,9,16,20,45.24,59.26,57.26,1,high
RX3030,4,6,5,9,11,15,46.86,87.02,96.63,1,medium
RX3031,2,4,8,10,23,24,55.17,48.21,80.02,1,high
RX3032,3,6,6,14,2,16,79.95,63.16,43.74,0,low
RX3033,4,5,7,9,18,21,88.03,81.77,,0,medium
RX3034,1,5,1,11,3,21,0.0,8.14,82.38,0,low
RX3035,3,7,2,13,5,17,52.88,78.89,51.25,0,low
RX3036,4,5,9,14,9,18,60.5,81.47,87.27,1,medium
RX3037,3,4,6,8,15,16,11.36,100.0,100.0,1,medium
RX3038,1,4,2,12,7,17,49.55,46.6,31.19,0,low
RX3039,3,7,10,13,18,19,5.18,67.03,61.11,1,medium
RX3040,3,6,5,8,19,22,54.0,76.15,93.37,1,medium
RX3041,4,5,7,11,17,21,71.91,69.81,100.0,1,high
RX3042,2,6,1,14,7,22,34.77,37.1,30.02,0,low
RX3043,3,6,6,12,8,17,46.2,49.45,100.0,1,medium
RX3044,6,6,14,14,20,24,74.02,89.0,98.78,1,high
RX3045,3,7,8,14,3,23,81.62,0.0,55.39,0,low
RX3046,4,6,7,8,19,24,50.0,100.0,87.67,0,medium
RX3047,3,6,4,8,14,24,95.49,55.21,100.0,0,low
RX3048,2,4,9,12,10,18,79.15,54.87,60.12,1,medium
RX3049,6,7,6,12,18,19,80.84,93.42,69.51,1,medium
RX3050,5,7,8,9,11,18,45.51,91.29,54.73,1,medium
RX3051,3,4,13,13,17,20,58.15,71.6,,1,high
RX3052,3,7,3,8,10,19,42.37,39.6,69.22,1,low
RX3053,2,5,5,12,8,21,77.69,83.11,45.86,1,low
RX3054,2,6,3,9,10,24,44.29,100.0,34.31,1,low
RX3055,6,6,8,10,19,22,69.73,76.55,85.45,1,high
RX3056,2,5,8,11,10,16,25.1,83.82,28.05,0,medium
RX3057,5,5,11,13,19,20,34.57,67.01,100.0,0,high
RX3058,4,6,11,14,9,16,28.55,84.95,54.36,0,medium
RX3059,7,7,12,13,13,17,100.0,66.92,24.41,1,high
RX3060,1,6,3,9,9,16,83.12,50.37,34.61,1,low
RX3061,4,5,6,13,14,17,56.23,56.66,26.08,1,medium
RX3062,2,5,5,11,20,23,87.52,72.26,27.67,1,medium
RX3063,5,7,8,10,12,16,28.2,86.35,60.49,1,medium
RX3064,4,4,10,11,18,21,100.0,65.85,57.67,1,high
RX3065,2,7,7,14,7,22,35.17,68.7,50.72,0,low
RX3066,5,6,8,9,11,17,71.53,49.96,42.4,1,medium
RX3067,3,5,8,9,15,21,93.02,79.07,86.58,1,high
RX3068,6,7,6,10,11,23,89.86,58.48,100.0,1,medium
RX3069,5,7,11,12,21,22,69.83,68.14,,1,high
RX3070,1,5,1,11,8,24,96.2,37.82,54.03,0,low
RX3071,3,5,8,14,16,23,90.51,56.16,53.49,0,medium
RX3072,1,7,6,14,7,17,37.24,100.0,0.0,0,low
RX3073,6,6,10,11,22,23,76.08,53.8,92.66,1,high
RX3074,6,7,10,12,16,19,100.0,81.37,75.46,1,high
RX3075,4,5,5,10,18,22,55.0,62.17,83.51,1,medium
RX3076,2,7,2,11,3,24,0.0,19.91,45.66,1,low
RX3077,3,4,5,10,15,19,95.24,85.98,43.89,0,medium
RX3078,3,4,7,14,16,22,68.06,75.81,66.1,0,medium
RX3079,3,6,7,11,15,24,52.33,63.61,98.72,0,medium
RX3080,3,7,12,13,19,22,44.74,76.08,52.9,1,medium
RX3081,5,7,4,9,15,23,71.88,87.52,96.9,1,medium
RX3082,1,4,2,13,2,24,44.22,95.63,43.81,0,low
RX3083,1,4,5,10,2,17,38.56,0.0,,0,low
RX3084,3,4,12,13,10,15,88.8,56.1,98.95,0,high
RX3085,3,6,6,12,9,18,0.0,58.17,0.19,1,low
RX3086,3,4,8,11,14,20,73.35,100.0,100.0,1,high
RX3087,2,4,9,14,12,20,87.02,74.71,14.35,1,medium
RX3088,2,5,2,13,4,17,44.3,42.11,50.79,0,low
RX3089,3,6,6,8,11,17,53.39,53.91,39.74,1,medium
RX3090,3,4,6,13,8,17,62.1,73.76,0.0,0,medium
RX3091,2,7,2,9,11,22,30.94,65.03,,1,low
RX3092,1,6,6,14,15,23,62.04,42.98,100.0,1,low
RX3093,1,5,2,8,6,15,93.52,39.24,0.0,0,low
RX3094,6,7,9,11,17,18,54.85,36.73,77.73,0,medium
RX3095,3,6,8,9,13,17,25.25,49.32,100.0,1,medium
RX3096,2,4,10,11,16,19,77.56,82.36,95.16,1,high
RX3097,3,6,7,10,15,24,75.68,67.38,38.2,1,medium
RX3098,2,5,4,9,8,17,59.13,14.28,15.28,0,low
RX3099,3,5,10,14,17,18,55.07,75.98,83.51,0,medium
RX3100,4,6,8,10,9,16,36.87,100.0,82.96,1,medium
RX3101,2,4,13,13,14,21,83.28,78.45,97.78,1,high
RX3102,4,4,11,11,22,22,89.06,73.32,49.95,1,high
RX3103,3,6,10,12,16,23,100.0,82.5,70.55,0,medium
RX3104,3,6,1,11,6,19,67.0,58.2,84.96,0,low
RX3105,5,7,13,13,14,21,60.83,76.61,79.34,1,high
RX3106,3,4,6,9,15,20,58.49,4.46,46.88,1,medium
RX3107,1,4,2,8,11,21,64.71,61.08,79.6,0,low
RX3108,1,4,1,9,8,17,63.17,17.08,58.29,0,low
RX3109,3,7,1,14,11,18,,43.0,38.5,0,low
RX3110,3,6,4,9,7,18,63.7,75.43,36.85,0,low
RX3111,2,7,7,13,9,16,82.36,32.18,,0,low
RX3112,7,7,10,14,17,20,81.27,98.5,73.23,1,high
RX3113,2,4,12,13,17,19,21.21,84.93,27.1,1,medium
RX3114,3,5,5,10,14,17,,73.93,50.4,0,medium
RX3115,1,5,4,11,10,20,92.45,0.0,63.55,1,low
RX3116,3,6,1,9,1,22,14.74,53.68,61.11,1,low
RX3117,4,6,5,8,12,15,37.78,36.93,49.9,0,medium
RX3118,6,6,7,10,13,17,82.4,100.0,68.85,1,high
RX3119,3,5,13,14,15,22,75.03,92.06,100.0,1,high
RX3120,1,6,6,11,11,23,0.0,8.95,79.14,0,low
RX3121,2,5,7,11,11,23,,68.26,75.16,0,medium
RX3122,4,6,6,9,16,18,64.07,27.7,75.05,1,medium
RX3123,3,5,10,12,15,15,,97.28,100.0,1,high
RX3124,3,5,10,14,18,21,34.01,82.02,59.37,0,medium
RX3125,1,5,2,12,13,23,54.56,100.0,79.9,1,low
RX3126,5,6,9,11,19,20,,50.68,59.42,1,medium
RX3127,4,7,10,14,13,17,2.21,92.28,34.08,1,high
RX3128,6,6,14,14,14,18,52.24,92.08,52.71,1,high
RX3129,6,7,6,8,16,24,51.65,65.99,74.16,0,medium
RX3130,1,4,4,8,5,15,60.1,69.01,79.31,1,low
RX3131,2,4,9,14,12,22,67.58,79.81,78.0,1,medium
RX3132,3,4,6,8,17,18,75.77,63.47,59.9,0,medium
RX3133,4,7,10,14,21,22,36.25,57.39,61.45,0,medium
RX3134,5,6,8,8,17,20,40.57,96.63,92.08,1,high
RX3135,3,6,4,9,11,18,49.11,100.0,61.42,0,low
RX3136,2,6,6,11,3,19,34.87,35.57,72.67,0,low
RX3137,3,5,8,9,11,15,45.97,100.0,84.49,1,medium
RX3138,1,7,2,13,11,19,37.28,81.33,2.14,0,low
RX3139,6,7,7,9,11,18,89.66,45.17,81.05,1,medium
RX3140,6,7,6,9,18,21,65.82,71.12,76.81,0,medium
RX3141,4,6,9,9,11,17,76.91,80.05,100.0,1,high
RX3142,2,4,9,9,13,16,67.83,98.38,76.68,0,high
RX3143,3,7,9,11,15,20,,27.02,38.27,1,medium
RX3144,4,6,9,9,18,22,84.94,73.21,90.03,1,high
RX3145,2,4,4,9,12,22,46.91,50.47,72.26,0,medium
RX3146,3,7,7,12,15,18,44.27,41.17,89.57,0,medium
RX3147,1,6,1,8,5,17,40.08,100.0,73.03,1,low
RX3148,4,4,9,10,15,22,54.92,100.0,91.87,1,high
RX3149,3,5,10,10,14,19,,96.36,66.64,0,high
RX3150,4,6,7,9,15,18,100.0,89.59,46.74,0,medium
RX3151,4,7,11,12,12,24,48.15,70.76,80.64,1,medium
RX3152,1,4,7,12,11,18,57.23,37.3,35.16,0,low
RX3153,2,5,6,12,11,19,37.48,92.11,16.0,0,low
RX3154,1,7,5,11,9,22,88.35,14.6,87.22,0,low
RX3155,1,5,4,11,10,18,26.74,46.3,29.3,0,low
RX3156,2,5,1,10,1,18,32.8,98.08,58.38,0,low
RX3157,5,7,11,14,22,22,63.91,57.83,100.0,1,high
RX3158,3,4,9,13,15,21,75.15,70.67,,1,high
RX3159,3,6,4,8,2,16,83.03,47.67,63.08,0,low
RX3160,5,7,11,13,15,16,51.37,84.11,53.21,1,medium
RX3161,4,5,8,9,17,19,61.78,35.81,74.13,1,high
RX3162,3,5,8,9,12,16,76.72,85.84,66.44,1,high
RX3163,4,6,9,14,15,18,80.06,46.36,30.98,1,medium
RX3164,4,6,7,10,11,15,100.0,61.92,100.0,1,high
RX3165,4,6,13,14,13,16,61.56,74.77,74.59,0,high
RX3166,2,5,12,14,9,15,72.92,78.61,57.2,0,medium
RX3167,5,7,11,12,9,18,59.42,100.0,74.06,0,medium
RX3168,5,7,9,10,13,21,97.79,66.4,100.0,0,medium
RX3169,6,7,8,9,14,20,80.52,67.53,88.8,0,high
RX3170,3,4,7,13,16,17,40.24,91.12,,0,medium
RX3171,4,7,9,10,14,18,32.08,27.33,41.8,1,medium
RX3172,4,7,11,14,18,24,,85.94,100.0,1,high
RX3173,2,4,8,10,11,15,69.08,100.0,69.1,0,high
RX3174,3,6,5,10,3,17,62.84,76.51,100.0,0,low
RX3175,2,5,8,13,8,16,87.76,84.87,65.75,1,medium
RX3176,3,6,11,12,15,23,71.66,49.96,60.01,1,medium
RX3177,3,6,5,11,19,24,63.67,100.0,73.92,1,medium
RX3178,6,7,6,8,13,21,53.97,56.11,47.84,1,medium
RX3179,5,6,9,12,21,21,64.04,42.09,40.85,1,high
RX3180,3,4,6,9,19,23,71.96,83.45,100.0,0,high
RX3181,1,6,5,11,2,24,55.49,31.07,3.7,1,low
RX3182,4,5,6,12,14,15,100.0,84.33,31.68,1,medium
RX3183,6,6,8,9,16,16,43.02,48.05,86.9,1,high
RX3184,5,6,11,11,23,24,73.87,92.71,93.8,1,high
RX3185,1,4,1,8,5,16,29.22,0.0,,1,low
RX3186,3,6,7,11,19,21,,82.25,47.25,0,medium
RX3187,1,6,4,11,5,18,79.22,73.88,,1,low
RX3188,6,6,10,14,13,17,74.59,68.06,84.01,1,high
RX3189,2,4,6,9,15,19,71.77,100.0,74.32,1,high
RX3190,1,4,1,9,10,20,33.54,59.6,,1,low
RX3191,5,5,10,10,13,15,93.03,96.35,69.16,0,high
RX3192,4,6,11,13,15,16,51.87,62.65,62.04,1,high
RX3193,2,5,5,8,14,20,89.99,19.9,45.77,1,medium
RX3194,1,4,4,9,6,20,22.79,40.14,66.77,0,low
RX3195,5,6,5,10,19,24,89.45,30.41,93.64,0,medium
RX3196,3,4,8,10,14,21,88.17,92.37,100.0,1,high
RX3197,2,4,9,9,15,17,73.51,81.59,26.83,0,high
RX3198,1,4,2,13,14,23,37.25,42.61,0.0,0,low
RX3199,5,6,12,12,18,22,64.43,55.29,76.22,0,high
RX3200,1,5,2,8,8,19,79.16,78.93,47.76,0,low
RX3201,3,4,9,10,17,22,100.0,93.31,60.03,1,high
RX3202,1,5,7,13,3,21,0.0,100.0,83.14,0,low
RX3203,2,5,8,13,3,15,0.0,67.19,72.73,0,low
RX3204,3,5,8,10,14,20,32.93,97.54,87.88,1,high
RX3205,6,7,8,8,23,23,49.01,13.39,44.46,1,high
RX3206,5,6,9,14,13,15,72.67,74.26,79.57,1,high
RX3207,5,7,9,10,16,24,66.28,66.0,56.43,1,medium
RX3208,4,5,6,8,8,17,12.17,87.73,25.84,1,medium
RX3209,3,6,7,8,22,23,60.34,93.77,77.33,0,medium
RX3210,2,4,9,13,19,21,23.02,33.95,100.0,1,high
RX3211,1,5,2,10,13,23,86.23,7.81,58.97,1,low
RX3212,4,5,7,9,14,18,69.08,100.0,62.91,1,high
RX3213,3,4,8,10,16,23,66.62,100.0,66.25,1,high
RX3214,2,6,3,9,10,16,,0.0,24.22,1,low
RX3215,3,7,5,8,20,21,54.42,45.74,86.9,1,medium
RX3216,2,5,4,9,3,23,45.03,94.91,0.0,0,low
RX3217,4,5,8,12,13,16,42.59,61.16,,1,high
RX3218,7,7,7,11,12,18,100.0,98.51,70.38,1,high
RX3219,5,5,8,12,22,22,57.4,85.44,100.0,1,high
RX3220,5,6,9,10,13,22,72.12,29.64,94.28,1,medium
RX3221,3,7,2,9,8,23,25.77,36.81,0.0,0,low
RX3222,2,4,9,10,22,24,100.0,4.56,63.61,1,high
RX3223,5,6,8,10,15,20,74.6,64.33,46.11,1,medium
RX3224,4,6,8,13,18,24,43.33,76.19,68.65,0,medium
RX3225,3,4,9,13,22,24,58.84,84.75,18.94,0,medium
RX3226,2,4,5,8,15,18,22.81,33.56,43.99,0,medium
RX3227,4,5,14,14,16,23,43.09,58.29,98.22,1,high
RX3228,6,6,7,9,14,16,68.15,80.51,70.28,0,high
RX3229,1,5,5,12,4,23,8.48,26.64,56.51,0,low
RX3230,1,7,2,12,2,22,86.15,86.56,45.18,0,low
RX3231,4,5,7,11,13,22,70.15,8.62,77.58,1,medium
RX3232,2,6,5,11,8,24,28.38,63.76,,0,low
RX3233,3,7,7,8,10,16,55.46,61.08,64.8,0,medium
RX3234,3,5,7,13,12,19,59.56,58.24,75.76,0,medium
RX3235,4,5,8,11,16,23,42.86,90.97,48.55,0,medium
RX3236,2,5,2,8,4,17,40.69,98.94,60.5,0,low
RX3237,3,7,10,12,16,18,99.67,80.68,34.92,1,medium
RX3238,1,4,7,13,7,15,31.65,44.46,6.94,0,low
RX3239,3,4,9,9,17,24,87.71,79.09,81.33,1,high
RX3240,4,7,9,14,15,18,63.24,89.73,45.35,0,medium
RX3241,3,6,5,12,9,16,9.33,0.0,16.24,0,low
RX3242,5,6,6,8,16,20,26.88,26.07,,1,medium
RX3243,3,7,11,12,16,18,70.15,77.59,54.31,0,medium
RX3244,2,5,3,12,3,18,22.53,54.09,95.36,0,low
RX3245,4,5,6,11,17,24,31.82,55.66,85.55,0,medium
RX3246,5,6,7,13,21,23,28.89,78.05,49.05,0,medium
RX3247,4,7,8,12,20,23,77.34,71.1,69.35,1,high
RX3248,3,4,7,8,16,21,58.76,100.0,74.61,1,high
RX3249,4,6,12,13,16,21,33.32,94.44,56.73,0,medium
RX3250,2,5,2,10,1,18,17.82,81.15,15.07,1,low
RX3251,4,7,8,10,15,19,75.42,56.82,64.51,1,medium
RX3252,2,5,2,8,13,20,43.65,82.72,68.96,0,low
RX3253,6,7,4,8,15,23,67.05,100.0,73.8,1,medium
RX3254,4,6,6,8,12,18,55.52,77.2,51.15,0,medium
RX3255,1,4,2,12,12,20,100.0,22.71,88.28,1,low
RX3256,4,6,9,14,19,21,40.76,19.03,74.05,0,medium
RX3257,2,4,8,9,15,21,55.11,84.75,50.02,0,medium
RX3258,3,6,4,11,3,21,75.54,20.14,33.04,0,low
RX3259,4,5,4,8,15,16,19.2,92.28,49.63,0,medium
RX3260,2,6,5,12,12,20,28.17,75.04,100.0,0,low
RX3261,2,7,3,10,12,19,52.18,59.34,37.22,0,low
RX3262,4,5,7,12,17,23,14.91,84.6,45.54,0,medium
RX3263,3,7,8,10,10,17,86.74,76.77,22.21,0,medium
RX3264,2,7,3,10,2,21,45.79,39.9,87.88,0,low
RX3265,1,5,2,12,7,15,17.4,42.72,46.41,0,low
RX3266,5,6,8,11,12,18,73.08,100.0,73.2,1,medium
RX3267,2,5,7,14,16,19,37.83,52.61,28.21,1,medium
RX3268,7,7,12,13,17,21,53.17,46.52,79.64,1,high
RX3269,4,6,9,13,11,16,65.3,33.85,100.0,1,medium
RX3270,7,7,8,12,17,18,17.19,60.94,82.69,1,high
RX3271,1,4,3,14,5,19,31.87,100.0,55.11,0,low
RX3272,6,6,5,8,15,22,86.01,82.05,47.4,1,high
RX3273,4,5,5,8,15,18,60.29,60.18,100.0,0,high
RX3274,5,6,5,10,16,19,60.71,21.62,18.47,1,medium
RX3275,2,5,8,12,12,23,34.09,61.82,74.6,1,medium
RX3276,2,4,6,9,16,21,55.67,88.79,57.6,1,high
RX3277,4,6,6,8,7,15,75.16,56.86,39.24,1,medium
RX3278,2,5,2,13,5,21,35.25,32.51,83.7,0,low
RX3279,3,5,11,11,15,19,80.14,83.52,87.78,1,high
RX3280,2,4,8,12,10,21,69.3,3.35,68.83,0,medium
RX3281,3,6,6,11,17,20,68.7,76.45,69.2,1,medium
RX3282,2,4,6,11,21,24,77.07,0.0,58.2,1,medium
RX3283,5,6,11,14,21,22,51.14,78.13,76.9,1,high
RX3284,3,7,2,9,10,24,33.24,68.95,67.8,0,low
RX3285,2,4,7,9,12,23,62.64,39.66,56.94,1,medium
RX3286,1,4,3,8,14,24,28.8,54.29,70.06,0,low
RX3287,1,6,4,10,10,22,63.62,56.85,,0,low
RX3288,1,4,8,14,2,21,43.75,57.23,39.03,0,low
RX3289,1,4,3,13,8,16,61.16,56.25,36.53,0,low
RX3290,3,7,6,10,9,16,100.0,100.0,36.32,1,medium
RX3291,6,6,7,11,15,19,66.79,96.84,86.31,1,high
RX3292,5,5,11,13,15,19,64.15,60.7,71.13,1,high
RX3293,2,4,6,9,12,15,42.12,79.7,100.0,1,high
RX3294,3,6,3,8,10,16,100.0,48.58,29.33,1,low
RX3295,2,5,6,9,22,23,69.72,89.25,92.0,0,medium
RX3296,2,4,10,12,22,23,48.59,53.43,,0,medium
RX3297,4,7,11,13,22,23,100.0,82.02,59.35,0,medium
RX3298,2,5,7,10,19,24,,40.91,66.45,0,medium
RX3299,2,4,7,8,18,24,60.71,41.18,49.04,0,medium
RX3300,3,5,6,12,10,18,99.79,85.34,72.62,0,medium
RX3301,4,5,10,12,23,23,50.77,57.24,84.71,1,high
RX3302,2,4,6,8,24,24,29.47,86.18,73.18,1,high
RX3303,7,7,8,9,15,16,71.46,29.23,74.25,1,high
RX3304,3,4,12,12,14,21,82.58,48.93,99.96,1,high
RX3305,2,7,4,10,8,20,19.81,91.23,,0,low
RX3306,6,7,10,14,22,23,,94.74,98.71,1,high
RX3307,3,7,6,12,8,16,22.61,70.33,67.9,1,medium
RX3308,1,4,6,11,7,15,19.5,22.39,26.17,0,low
RX3309,5,7,9,12,14,21,53.15,57.87,81.19,0,medium
RX3310,4,5,11,12,18,20,88.95,84.73,58.98,0,high
RX3311,2,4,12,14,16,24,88.8,51.8,85.63,1,medium
RX3312,2,5,11,13,15,16,76.84,77.0,74.92,0,medium
RX3313,1,4,2,8,3,24,75.36,58.22,62.14,1,low
RX3314,4,5,9,13,15,21,35.31,50.97,77.69,0,medium
RX3315,1,7,2,13,13,20,100.0,40.85,18.15,0,low
RX3316,2,4,13,14,15,16,61.39,11.32,100.0,1,medium
RX3317,1,4,2,14,12,22,4.9,56.45,31.1,0,low
RX3318,1,4,5,10,1,18,,55.45,72.11,0,low
RX3319,3,6,6,10,13,20,40.0,100.0,46.48,1,medium
RX3320,6,7,10,11,18,24,80.18,68.33,40.08,1,high
RX3321,4,5,12,12,16,21,48.1,99.01,33.03,1,high
RX3322,4,5,8,12,16,17,17.78,66.37,70.17,0,medium
RX3323,4,6,7,13,17,22,60.27,100.0,66.36,0,medium
RX3324,4,6,9,11,15,16,91.42,100.0,72.53,1,high
RX3325,3,7,2,11,2,17,28.19,51.11,20.96,0,low
RX3326,4,4,10,10,17,22,55.46,54.6,43.53,1,high
RX3327,3,4,6,9,18,19,87.44,59.22,50.55,0,medium
RX3328,3,5,5,9,14,18,62.02,52.64,57.75,0,medium
RX3329,2,4,10,11,15,22,49.44,77.92,38.16,0,medium
RX3330,1,4,5,11,5,20,12.0,21.31,65.63,0,low
RX3331,4,6,5,8,17,19,58.42,44.28,96.91,1,medium
RX3332,2,5,2,8,4,16,31.35,75.72,76.45,1,low
RX3333,3,4,8,12,10,15,57.69,44.29,11.72,0,medium
RX3334,3,7,5,11,19,23,62.68,74.52,79.0,1,medium
RX3335,3,7,4,10,13,20,0.0,4.11,20.21,1,low
RX3336,3,6,7,9,19,22,49.52,37.74,62.9,0,medium
RX3337,2,5,11,14,12,24,79.93,66.19,65.32,1,medium
RX3338,2,6,7,13,2,15,29.39,55.87,61.65,0,low
RX3339,4,5,12,12,23,23,56.23,70.31,75.5,1,high
RX3340,2,4,10,14,14,17,41.16,55.68,51.33,1,medium
RX3341,4,6,4,9,12,21,83.22,67.82,45.21,0,medium
RX3342,2,4,8,10,10,17,70.23,25.8,60.77,1,medium
RX3343,3,6,5,13,1,18,67.02,22.32,45.52,0,low
RX3344,2,5,2,9,5,19,82.65,100.0,,0,low
RX3345,5,7,13,14,15,17,52.44,91.71,100.0,0,medium
RX3346,5,7,9,12,21,22,50.09,86.34,100.0,0,medium
RX3347,6,7,12,13,12,16,,82.21,100.0,0,high
RX3348,5,7,8,12,12,24,46.76,73.29,47.26,1,medium
RX3349,3,4,12,13,13,23,53.71,80.28,45.44,0,medium
RX3350,4,6,6,8,18,20,56.85,54.88,44.36,0,medium
RX3351,2,6,2,10,12,24,84.07,32.41,43.31,0,low
RX3352,6,7,7,12,9,18,59.04,100.0,48.48,0,medium
RX3353,4,5,9,10,22,23,88.13,82.35,69.09,1,high
RX3354,7,7,7,9,17,22,61.94,100.0,59.23,1,high
RX3355,2,6,5,12,1,19,21.16,33.43,59.19,0,low
RX3356,3,4,11,13,17,20,99.25,61.55,27.5,1,medium
RX3357,2,5,4,8,3,22,78.44,67.42,65.94,0,low
RX3358,4,7,6,11,17,20,46.83,76.81,79.91,1,medium
RX3359,3,4,7,11,9,17,75.4,80.87,46.41,0,medium
RX3360,3,4,7,14,16,22,100.0,96.46,91.56,0,medium
RX3361,4,7,9,10,11,15,49.63,35.56,31.95,0,medium
RX3362,5,7,11,12,18,21,65.38,55.08,100.0,1,medium
RX3363,4,5,9,13,9,15,11.64,57.32,99.11,1,medium
RX3364,4,6,8,10,13,18,,47.56,100.0,1,high
RX3365,2,4,12,12,20,23,100.0,89.19,79.48,1,high
RX3366,5,6,9,10,15,16,37.96,48.94,89.97,0,medium
